id,Дата,UserID,Продукт,Количество,Цена
3154,2016-07-21,241,Электрическая зубная щетка,15,13924
3155,2016-02-14,272,Робот-пылесос,14,3470
3156,2020-11-29,107,Беспроводные наушники,14,15574
3157,2019-08-28,117,Фитнес-браслет,12,38581
3158,2017-02-10,138,Смартфон,7,5573
3159,2006-03-30,114,Планшет,9,11671
3160,2021-02-18,172,Смартфон,13,25779
3161,2009-03-19,149,Смартфон,1,48561
3162,2014-03-25,155,Фитнес-браслет,14,15266
3163,2023-03-17,66,Холодильник,11,39538
3164,2011-07-15,78,Стиральная машина,6,36227
3165,2019-11-13,264,Соковыжималка,14,15162
3166,2007-03-12,20,Смартфон,6,23393
3167,2016-06-02,179,Электрочайник,5,5201
3168,2005-09-19,142,Игровая консоль,9,4500
3169,2008-04-12,240,Фитнес-браслет,17,37627
3170,2018-01-01,75,Стиральная машина,11,19060
3171,2017-09-18,98,Внешний жесткий диск,13,44253
3172,2013-07-18,196,Ноутбук,1,32431
3173,2009-07-08,123,Цифровая камера,15,31625
3174,2006-07-26,195,Электрическая зубная щетка,16,37142
3175,2008-10-20,213,Соковыжималка,5,37252
3176,2019-10-30,74,Стиральная машина,18,12496
3177,2015-08-16,264,Планшет,11,8749
3178,2019-01-08,185,Стиральная машина,8,37978
3179,2016-02-29,188,Микроволновая печь,11,6121
3180,2018-12-16,81,Фитнес-браслет,9,23458
3181,2017-02-24,142,Сенсорная лампа,9,7670
3182,2019-01-10,155,Планшет,15,17220
3183,2013-02-28,202,Беспроводные наушники,4,14407
3184,2017-04-14,95,Внешний жесткий диск,20,34794
3185,2007-03-07,195,Соковыжималка,16,8170
3186,2005-03-03,181,Микроволновая печь,3,37518
3187,2022-07-28,63,Игровая консоль,17,4893
3188,2016-07-28,34,Ноутбук,18,28771
3189,2006-06-29,113,Фитнес-браслет,1,3838
3190,2018-12-12,88,Парогенератор,13,42928
3191,2007-05-12,29,Портативная колонка,11,19441
3192,2017-07-13,93,Портативная колонка,3,10469
3193,2012-02-13,62,Сенсорная лампа,17,26796
3194,2014-06-06,39,Портативная колонка,5,26205
3195,2020-09-29,151,Сенсорная лампа,13,17095
3196,2023-11-22,106,Холодильник,17,5124
3197,2004-11-07,83,Игровая консоль,8,16049
3198,2021-05-19,294,Умные часы,4,7233
3199,2016-11-19,54,Портативная колонка,8,47792
3200,2006-09-28,132,Планшет,18,46602
3201,2005-06-12,58,Беспроводные наушники,7,35881
3202,2018-04-26,184,Внешний жесткий диск,20,6040
3203,2007-02-19,140,Смартфон,6,15372
3204,2007-08-13,271,Сенсорная лампа,5,17312
3205,2014-04-29,256,Электрическая зубная щетка,12,33269
3206,2015-01-07,215,Электрическая зубная щетка,13,11945
3207,2011-01-11,62,Беспроводные наушники,5,8725
3208,2024-02-15,72,Игровая консоль,14,26411
3209,2005-01-27,155,Планшет,18,18393
3210,2008-01-03,269,Парогенератор,17,19253
3211,2019-03-12,30,Внешний жесткий диск,19,1688
3212,2016-10-13,297,Смартфон,17,45720
3213,2005-02-23,185,Электрическая зубная щетка,15,33756
3214,2020-07-21,29,Портативная колонка,5,40876
3215,2023-12-28,119,Электрочайник,2,26060
3216,2015-01-30,24,Парогенератор,4,44322
3217,2023-06-05,161,Микроволновая печь,20,23965
3218,2009-06-22,288,Холодильник,19,24425
3219,2013-01-07,194,Робот-пылесос,4,3637
3220,2008-02-01,38,Портативная колонка,17,17010
3221,2005-01-06,259,Сенсорная лампа,14,41989
3222,2011-07-05,173,Электрочайник,5,23509
3223,2019-07-25,138,Микроволновая печь,1,44472
3224,2024-05-04,32,Электрочайник,13,3851
3225,2007-03-01,71,Цифровая камера,15,28718
3226,2004-12-18,14,Соковыжималка,9,35891
3227,2015-10-13,166,Электрическая зубная щетка,17,28235
3228,2016-07-01,93,Микроволновая печь,19,18461
3229,2012-09-20,192,Ноутбук,16,6741
3230,2010-07-10,5,Смартфон,16,23762
3231,2021-07-19,298,Робот-пылесос,9,42493
3232,2022-04-15,235,Сенсорная лампа,2,40665
3233,2019-04-06,33,Стиральная машина,8,28069
3234,2005-05-02,287,Робот-пылесос,9,19396
3235,2009-11-05,212,Планшет,11,6154
3236,2022-05-02,92,Электрическая зубная щетка,20,49900
3237,2015-10-04,16,Внешний жесткий диск,1,27836
3238,2008-08-29,52,Фитнес-браслет,1,3944
3239,2016-03-09,50,Портативная колонка,19,49625
3240,2022-09-25,8,Игровая консоль,19,5073
3241,2018-07-21,247,Парогенератор,13,3610
3242,2006-08-21,179,Цифровая камера,8,41674
3243,2024-07-07,224,Беспроводные наушники,1,47661
3244,2023-06-10,231,Парогенератор,17,41783
3245,2006-01-31,48,Планшет,5,27088
3246,2011-12-29,261,Фитнес-браслет,1,8501
3247,2022-11-08,41,Фитнес-браслет,20,44338
3248,2009-03-21,285,Планшет,20,1357
3249,2022-04-16,156,Игровая консоль,5,31580
3250,2012-10-28,182,Планшет,9,33308
3251,2008-08-22,53,Парогенератор,18,35010
3252,2020-12-04,155,Умные часы,17,14051
3253,2007-04-18,11,Фитнес-браслет,15,31811
3254,2019-12-17,80,Портативная колонка,20,49623
3255,2015-03-13,112,Электрочайник,10,48268
3256,2018-01-18,222,Игровая консоль,11,30510
3257,2013-02-16,259,Стиральная машина,6,48084
3258,2023-01-18,53,Сенсорная лампа,3,41416
3259,2011-07-08,172,Парогенератор,9,4996
3260,2006-01-29,242,Робот-пылесос,3,35234
3261,2017-11-16,222,Умные часы,7,29940
3262,2006-04-29,41,Фитнес-браслет,1,37820
3263,2008-10-22,292,Беспроводные наушники,12,23982
3264,2022-11-17,104,Цифровая камера,15,25807
3265,2018-11-05,167,Сенсорная лампа,13,8772
3266,2018-12-17,6,Робот-пылесос,9,16102
3267,2023-04-27,144,Цифровая камера,20,49220
3268,2006-10-23,219,Робот-пылесос,18,31975
3269,2020-11-12,22,Холодильник,10,42933
3270,2017-06-28,133,Смартфон,7,26940
3271,2014-07-19,12,Робот-пылесос,7,46253
3272,2007-11-08,90,Игровая консоль,1,13037
3273,2008-06-08,77,Холодильник,14,40396
3274,2015-09-26,20,Соковыжималка,11,7203
3275,2006-09-13,130,Парогенератор,4,31152
3276,2011-10-23,296,Игровая консоль,6,14817
3277,2007-04-23,66,Стиральная машина,7,33743
3278,2008-10-07,300,Беспроводные наушники,14,27919
3279,2013-05-25,45,Холодильник,13,47657
3280,2009-08-24,246,Электрическая зубная щетка,15,18618
3281,2007-07-15,101,Ноутбук,4,20242
3282,2019-06-10,261,Сенсорная лампа,15,49776
3283,2009-03-31,105,Внешний жесткий диск,13,31036
3284,2008-03-25,31,Холодильник,20,24127
3285,2015-11-26,236,Игровая консоль,8,39209
3286,2008-01-17,221,Цифровая камера,3,15904
3287,2010-04-27,111,Робот-пылесос,14,32921
3288,2005-01-30,247,Планшет,9,47839
3289,2022-09-16,172,Сенсорная лампа,20,7477
3290,2021-08-07,299,Сенсорная лампа,17,38974
3291,2008-03-25,149,Портативная колонка,11,32559
3292,2021-08-08,154,Парогенератор,9,24861
3293,2023-11-15,38,Холодильник,20,42128
3294,2008-12-05,32,Цифровая камера,12,46998
3295,2013-03-01,81,Электрочайник,19,38480
3296,2007-10-04,239,Микроволновая печь,7,18885
3297,2018-08-07,181,Микроволновая печь,14,39715
3298,2013-02-23,64,Робот-пылесос,19,27527
3299,2008-10-30,116,Портативная колонка,9,22645
3300,2007-07-13,154,Соковыжималка,3,26990
3301,2013-10-20,294,Холодильник,5,17525
3302,2015-12-11,96,Холодильник,7,37135
3303,2023-01-07,254,Соковыжималка,3,43501
3304,2020-03-14,115,Соковыжималка,3,1672
3305,2009-07-04,59,Ноутбук,13,47110
3306,2014-08-15,58,Парогенератор,4,9519
3307,2020-12-18,254,Смартфон,14,47723
3308,2008-12-29,93,Холодильник,13,2748
3309,2016-05-10,6,Фитнес-браслет,17,2526
3310,2007-01-06,55,Ноутбук,9,24353
3311,2021-11-25,296,Сенсорная лампа,17,29954
3312,2021-03-02,132,Робот-пылесос,3,32538
3313,2018-09-14,196,Стиральная машина,10,23128
3314,2019-01-07,128,Электрочайник,13,16784
3315,2019-05-24,289,Игровая консоль,16,44836
3316,2023-12-04,124,Смартфон,2,34390
3317,2022-08-04,114,Портативная колонка,14,49996
3318,2021-05-13,107,Беспроводные наушники,8,28637
3319,2017-06-16,225,Ноутбук,8,49866
3320,2019-04-13,80,Фитнес-браслет,9,36465
3321,2009-05-04,247,Электрическая зубная щетка,7,15882
3322,2018-05-24,119,Микроволновая печь,19,30706
3323,2009-10-20,292,Внешний жесткий диск,10,42428
3324,2004-11-30,121,Игровая консоль,15,18027
3325,2008-06-28,78,Микроволновая печь,15,24628
3326,2021-04-06,163,Микроволновая печь,11,19759
3327,2017-07-16,153,Ноутбук,16,5042
3328,2021-07-19,86,Фитнес-браслет,15,2788
3329,2023-05-10,250,Умные часы,6,28484
3330,2019-11-08,116,Смартфон,11,29836
3331,2011-02-05,205,Сенсорная лампа,16,612
3332,2006-04-12,301,Цифровая камера,17,20720
3333,2005-03-03,131,Ноутбук,14,40153
3334,2023-02-28,231,Робот-пылесос,5,13071
3335,2014-09-08,300,Цифровая камера,9,26120
3336,2021-06-24,10,Смартфон,9,15192
3337,2017-07-10,118,Стиральная машина,4,3014
3338,2005-11-20,207,Парогенератор,11,43988
3339,2024-01-06,39,Парогенератор,10,47554
3340,2015-06-11,135,Фитнес-браслет,19,36434
3341,2015-10-30,251,Электрическая зубная щетка,16,22749
3342,2014-03-10,176,Внешний жесткий диск,13,20929
3343,2007-10-10,188,Беспроводные наушники,15,8108
3344,2005-11-03,31,Холодильник,17,41465
3345,2010-12-04,146,Планшет,4,47364
3346,2010-10-29,214,Внешний жесткий диск,8,6004
3347,2023-03-14,216,Фитнес-браслет,12,2336
3348,2013-08-25,267,Ноутбук,15,9837
3349,2007-05-02,15,Стиральная машина,8,31885
3350,2015-05-27,42,Ноутбук,2,23814
3351,2022-08-14,143,Электрочайник,10,26940
3352,2014-07-21,227,Смартфон,6,7640
3353,2017-08-23,10,Планшет,15,14865
3354,2017-03-12,127,Стиральная машина,3,31923
3355,2017-08-11,46,Сенсорная лампа,16,3053
3356,2024-05-10,190,Электрическая зубная щетка,16,20634
3357,2023-12-22,239,Микроволновая печь,10,27061
3358,2014-01-14,244,Парогенератор,16,31981
3359,2017-06-29,271,Цифровая камера,17,19385
3360,2020-05-18,26,Фитнес-браслет,16,12099
3361,2023-06-21,72,Холодильник,1,17703
3362,2008-03-24,267,Смартфон,20,37772
3363,2022-03-31,284,Холодильник,4,20517
3364,2015-04-15,5,Холодильник,15,2093
3365,2008-04-24,193,Планшет,14,8366
3366,2010-01-29,176,Цифровая камера,16,26568
3367,2023-03-29,164,Фитнес-браслет,20,41847
3368,2013-11-15,216,Робот-пылесос,16,29116
3369,2009-12-23,4,Игровая консоль,6,13800
3370,2014-07-23,59,Планшет,6,37591
3371,2008-10-16,280,Внешний жесткий диск,2,21827
3372,2022-06-28,289,Игровая консоль,15,11821
3373,2016-10-03,50,Игровая консоль,18,6262
3374,2006-04-03,72,Цифровая камера,2,11085
3375,2010-03-21,185,Робот-пылесос,2,16889
3376,2014-03-23,79,Микроволновая печь,15,3177
3377,2005-03-15,142,Электрочайник,2,30650
3378,2017-06-24,248,Беспроводные наушники,12,19682
3379,2008-03-14,200,Соковыжималка,7,37490
3380,2019-09-22,283,Холодильник,14,9242
3381,2005-11-16,152,Электрочайник,19,41081
3382,2007-06-10,226,Внешний жесткий диск,19,8366
3383,2016-08-01,108,Планшет,5,12332
3384,2024-05-01,259,Соковыжималка,16,7468
3385,2010-03-07,251,Беспроводные наушники,14,46923
